MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
21.973864,21.949192,21.918041,21.919834,21.93523,21.971554
21.924929,21.944801,21.872046,21.89875,21.921844,21.951227
21.89149,21.88814,21.813454,21.851007,21.87226,21.851387
21.802296,21.793507,21.751116,21.797989,21.758282,21.693228
21.635649,21.635828,21.640158,21.656082,21.587128,21.514412
21.632895,21.687052,21.70984,21.627132,21.598856,21.908451
21.58488,21.635645,21.562836,21.51349,21.763706,21.937021
21.49631,21.465553,21.392166,21.682934,21.797607,21.748035
21.437332,21.43316,21.598957,21.823246,21.694614,21.386074
21.440962,21.563347,21.699156,21.594288,21.305836,21.017618
21.368042,21.450064,21.390886,21.142546,20.901642,20.713602
21.619055,21.567844,21.29589,21.061945,20.859766,20.780281
21.805674,21.5555,21.285843,21.114244,20.97097,20.91412
21.687311,21.44588,21.238274,21.1151,20.998867,20.947964
21.274141,21.109661,20.924562,20.795244,20.724976,20.681248
21.041294,20.924427,20.76406,20.655245,20.599815,20.599722
20.83459,20.727219,20.608547,20.538498,20.486177,20.496004
20.711685,20.64134,20.562834,20.51002,20.470692,20.483002
20.680641,20.630178,20.567005,20.531784,20.494167,20.4846
20.592213,20.544977,20.488827,20.448544,20.406538,20.385612
20.50865,20.469976,20.417402,20.362673,20.321316,20.315857
20.49615,20.457699,20.395855,20.346802,20.306118,20.311855
20.474108,20.425375,20.360283,20.31624,20.277576,20.282906
20.431904,20.380974,20.322197,20.271828,20.236834,20.248045
20.393723,20.345411,20.287447,20.234642,20.204447,20.221004
20.36348,20.315159,20.25688,20.208443,20.180279,20.199873
20.338888,20.290516,20.235659,20.190096,20.1632,20.18399
20.31712,20.271294,20.220095,20.175087,20.150574,20.171663
20.294977,20.252249,20.20306,20.158728,20.136818,20.158916
20.272259,20.232386,20.184732,20.142067,20.12247,20.14621
20.25062,20.212778,20.166534,20.126055,20.10796,20.132175
20.230577,20.194399,20.149857,20.111143,20.093832,20.11764
20.211613,20.176817,20.133602,20.095901,20.079054,20.102049
20.198994,20.165268,20.134287,20.087137,20.08119,20.40265
20.159538,20.153458,20.111744,20.079576,20.390644,20.549322
20.142836,20.144444,20.081188,20.373512,20.568916,20.646523
20.116457,20.109314,20.3677,20.498613,20.588772,20.701164
20.138027,20.396343,20.562761,20.600508,20.683153,20.800648
20.42128,20.568645,20.627449,20.66437,20.779648,20.807007
20.713192,20.790487,20.841675,20.898802,20.950867,20.9107
20.843899,20.911163,20.950983,20.986494,20.967201,20.96519
20.931097,21.005323,21.01437,20.976833,20.989052,20.982716
21.150059,21.189087,21.147888,21.13769,21.145538,21.12976
21.167376,21.152023,21.100471,21.09265,21.080452,21.070742
21.14162,21.136927,21.104717,21.07179,21.068121,21.066805
21.170076,21.17125,21.126877,21.103558,21.099232,21.083261
21.172285,21.1612,21.113825,21.092367,21.077148,21.06584
21.185257,21.176514,21.135092,21.104671,21.090374,21.091732
21.206549,21.196,21.150017,21.119396,21.112726,21.106255
21.20543,21.187666,21.141434,21.114456,21.107128,21.094095
